n_tokens_title,n_tokens_content,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,is_weekend,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity,weekday,data_channel,label
0.5820872633038067,-0.18760860247733585,-0.48504883233312235,-0.8478613741500867,0.46531783709439695,2.0,4.0,-1.446944288214362,1.0,1.0,3.0,3.0,0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
1.6090086067878735,-0.07301663397525898,-0.403344361623152,-0.8478613741500867,-0.5409881848874709,0.0,0.0,-0.9397281809223923,0.0,2.0,0.0,0.0,0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
0.9292331582848579,1.4765198102847066,1.339725291325645,-0.8478613741500867,0.2642676722605719,3.0,4.0,1.4615185113369076,0.0,1.0,3.0,3.0,0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.6011729101770973,-1.1402785466569274,-0.5131056734574371,-0.7771657881640613,-0.5171293085703659,0.0,4.0,0.3227468093278819,1.0,3.0,3.0,3.0,0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
2.0486968626509543,6.962326796895964,0.9623422889388008,-0.5097650553091938,-0.5409881848874709,2.0,4.0,-1.125538107936917,0.0,0.0,0.0,1.0,0,3.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0
-0.30621808361517117,-0.26342849793239687,0.2973803790142306,-0.5477754364175017,-0.2327036241060789,3.0,4.0,0.5162324362646875,0.0,2.0,1.0,3.0,0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1.2840143887184554,0.21206997113839143,0.4257089595353016,-0.6132506153594043,2.3484428384033005,0.0,4.0,0.45163261032805546,1.0,1.0,2.0,0.0,0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
1.3001350932989517,-0.2066369385174308,0.0744121944958212,0.1547862129296591,0.23667164860592504,1.0,5.0,0.46801883867216454,1.0,3.0,3.0,3.0,0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2.0613996983072096,0.6850421951754102,-0.37877112678841857,-0.23027094011107105,-0.21910412953337177,1.0,4.0,1.2128924610292264,0.0,2.0,0.0,0.0,0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
1.2814637152690422,-1.1402785466569274,-0.21089514001859355,-0.8478613741500867,-0.5409881848874709,0.0,4.0,1.288596892022126,2.0,1.0,1.0,3.0,0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0
-0.8799556186972219,-0.9929708145799825,1.5271014466667145,2.582814482063881,-0.5409881848874709,0.0,4.0,1.3433288644829626,0.0,3.0,0.0,0.0,0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0
