n_tokens_title,n_tokens_content,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,is_weekend,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity,weekday,data_channel,label
-2.4704166796764637,0.15100748325114877,0.035768108176663524,0.7586340422139157,0.7146715592620403,0.0,4.0,0.19884554141060037,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
-1.5581675304648352,-0.6721495369519896,-0.43254846481219217,0.07899153913575244,-0.5540969277402201,0.0,4.0,0.7126151405273722,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
-2.3439440644802554,-0.6725341618938339,-0.6074109002556016,-0.027344755637043777,0.16782545477270078,0.0,4.0,-0.49655294839955216,0.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
-1.9458130655891313,-0.5829905049616925,-0.5637326123021197,0.16242506674689292,-0.5706566643149773,0.0,4.0,0.11031072745726986,0.0,1.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
-1.0843527559194963,-0.8832119592611739,-0.19557743803669547,0.709566978475686,-0.8250239719398476,0.0,5.0,-0.7080285579826975,1.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
-0.7778220217288918,-0.4596596269860673,-0.28168089253427253,0.37264202115502554,-0.10532110756913245,0.0,5.0,0.0573147460172876,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
-1.9696286886887573,-0.7153792935243652,-0.5007227152937742,0.0037658772826257916,-0.2014308584775795,1.0,4.0,-0.8717862560907912,0.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
-1.989678666609907,-0.7360426225656054,-0.9530258151569043,-0.2617641977637481,-0.8197343734025042,0.0,4.0,-1.3656824933260432,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
-1.3345516618664621,-0.8194533726151668,-0.31621692384581046,-0.5069651220069085,-0.2873351225550523,1.0,4.0,-0.9777664335499521,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
-1.7851349866808253,-0.765265636865449,0.010502899645351983,-0.4445897526432326,-0.24398835100465535,0.0,5.0,-0.21284274957649807,0.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
