date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,label
1.1479604691825818,3.0,6.0,-0.5978794353403647,2.0,0.0,0.0,0.0,0.0,2.0,-0.2085528794750791,0.0,0.010976057221781032,0.0,12.0,0.8311127730583316,0.7055613501494578,-0.3954038595781614,2.0,-0.6330129435513666
1.018840059375517,2.0,1.0,-0.91522658929503,2.0,0.0,0.0,0.0,1.0,1.0,-0.8090483168032169,0.0,-0.33142958031979064,0.0,31.0,-0.18083956377862573,-0.4739537228058283,-1.088100770091748,1.0,-0.4979491628706163
0.7924930346668423,3.0,6.0,-0.42056944373752414,2.0,0.0,0.0,0.0,2.0,1.0,-0.4736246295307105,0.0,0.6540273239264766,0.0,12.0,0.3814317996597871,1.3767397257841112,-0.15110961275617252,3.0,-0.3159091202918762
1.3985133507334084,3.0,4.0,-0.6493812586084541,1.0,0.0,0.0,0.0,0.0,2.0,-0.16551796300467592,1.0,0.573313905592935,0.0,57.0,0.23043140218770028,1.3313187834443128,-0.826463097286274,1.0,0.16264851556003307
0.828175534531839,3.0,3.0,-0.3388789727719325,3.0,2.0,0.0,0.0,0.0,1.0,-0.1281289335485589,0.0,-0.12048744885711173,0.0,57.0,-0.09350939260717452,1.1849505098859625,-0.0019161772040957696,3.0,-0.5644057634932631
1.5422158203766894,4.0,6.0,-0.42135701494621247,0.0,0.0,0.0,0.0,1.0,1.0,-0.2531823976324638,0.0,0.1410135605718574,0.0,39.0,0.631982490351832,1.4377597790988947,-0.26341009565521323,2.0,-0.7101053883670401
0.605923868266722,3.0,3.0,-0.08148714796747497,2.0,1.0,0.0,0.0,0.0,1.0,0.07775013412003279,0.0,0.01233458616091039,0.0,36.0,-0.04364090534719106,0.3851937221579035,0.08022695029358953,2.0,-0.36194294287276474
1.4578161771375748,3.0,2.0,-0.428639141104203,1.0,1.0,1.0,0.0,0.0,2.0,-0.06691108191747878,0.0,0.4643210075617564,0.0,4.0,0.40353984553717,0.5738773606450684,-0.18384592417630893,0.0,-0.2565221510524824
0.8888060888938368,3.0,0.0,-0.8433036222232128,1.0,1.0,0.0,0.0,3.0,2.0,-0.33895475629025684,0.0,0.28469546557887626,0.0,12.0,0.31568383543335865,0.9359687226450304,-0.43099738447727376,3.0,-0.14124245745460587
0.9497798634899426,3.0,2.0,-0.47256854625207,3.0,0.0,0.0,0.0,1.0,1.0,-0.3195345367359424,0.0,0.3234915920204003,0.0,12.0,0.5378190337130933,1.4517187623277794,-0.9180995617408119,3.0,0.07015512022594729
1.7527224683538791,4.0,2.0,-0.5312396010768026,2.0,1.0,0.0,0.0,0.0,2.0,0.40442026367162937,0.0,0.8271053882017533,0.0,12.0,0.52418136587313,2.216563768366152,0.4513676128208566,3.0,-0.2899650469858569
1.896597838047982,5.0,2.0,-0.5788561869329439,2.0,0.0,0.0,0.0,3.0,1.0,-0.6673132033940885,1.0,0.47290266119096935,0.0,60.0,-0.7829391111941072,0.9552665831700375,-0.25077331926274804,3.0,-0.23746603315709788
1.280810295324543,3.0,1.0,-0.9859691387973489,2.0,1.0,0.0,0.0,0.0,2.0,-0.4824188976490547,0.0,0.8840583010044772,0.0,12.0,-0.2461217113113468,0.7934402010117774,-1.3217526418076873,0.0,-0.4607602298243058
0.5955172923020837,3.0,4.0,-0.40247067700277256,2.0,1.0,0.0,0.0,0.0,1.0,-0.3969400275999787,0.0,0.5240672823589329,0.0,12.0,0.3865185748886175,0.35234373336898983,-0.4508029980707572,1.0,-0.5741899262341426
1.206638255331292,3.0,4.0,-0.7233931276988961,2.0,0.0,0.0,0.0,1.0,1.0,-0.3808472538020251,0.0,0.1363872442673139,0.0,12.0,0.47423675974610935,0.6906426158139498,-0.9543186379121453,3.0,-0.5314210643864572
0.7859940380303712,3.0,4.0,-0.24714622193292712,3.0,0.0,0.0,0.0,0.0,2.0,-0.07564849542030533,0.0,-0.10266644451196551,0.0,57.0,0.29956077558481076,1.1392949861256028,-0.4503496868396792,1.0,-0.36050882859523253
1.457220784152759,5.0,4.0,-0.9710956603165659,2.0,0.0,0.0,0.0,3.0,1.0,-0.34468313714997034,0.0,0.3833076670974053,0.0,57.0,0.013553945566584263,0.8361036221984331,-0.8963001689453155,1.0,0.18600645478756983
