n_tokens_title,n_tokens_content,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,is_weekend,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity,weekday,data_channel,label
-0.3702166023253552,-0.8904339310127114,-0.27793600174683003,-0.017285346694308264,0.08165200021104108,1.0,4.0,0.055518391900661046,1.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0
0.03129406061624182,0.11670144134302526,-0.24651742319319533,-0.029233609969047593,0.016447903384159822,0.0,4.0,-0.16767630258483743,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
-1.007761449857076,-0.8101001149092991,-0.23503254881028635,-0.4568424674536737,-0.6421515436257682,0.0,4.0,-0.907286431911241,1.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
-0.12305535731345607,0.07417344081133087,0.14066599831495452,-0.447307846682843,0.3182415754231387,0.0,5.0,0.2304329262514404,0.0,2.0,1.0,3.0,0.0,1.0,3.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.2513249081830835,0.39638320387021014,-0.2844215379079995,-0.5698901845727429,-0.3977634271494348,0.0,4.0,0.4761739089162442,1.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
-0.9177637261840279,-0.030705622481082467,-0.22292092081689754,0.07104736887119242,-0.2581160608293578,0.0,4.0,-0.27668405890244824,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
-2.042272705301037,-1.2055907278298859,0.845031389093694,-0.5877321118131792,1.4323658643018997,0.0,4.0,0.47345739491635797,1.0,0.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
-2.0626852571123253,-0.30744465037487667,0.16561548298608159,-0.11330334103515784,-0.24932422057682369,0.0,4.0,-0.15867821553609288,0.0,2.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
-1.4578493837839226,-1.015963328043071,-0.2367969358161254,-0.6653799204900861,-0.3039447621629845,0.0,4.0,-0.07667746433087576,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
-1.6175291039998043,-0.4925375788996321,-0.5406603413570998,-0.22911284282024358,-0.15250327615694131,0.0,4.0,-0.45221270365924604,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
