age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
2.3884661445734903,0.0,-0.7121175321498534,0.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.240290826852858,1.0,-0.0878111200575797,2.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2193109685702607,1.0,-0.4510202859470302,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.7858462631272976,1.0,-0.7464193139043656,9.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2.649745852611893,1.0,-1.1574279540853794,0.0,5.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0525555218207425,0.0,-0.6910621842897592,3.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.652966528904162,1.0,0.2068405310366013,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.960595534058294,1.0,0.3719705426561745,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3.1794671410550115,1.0,-0.17574413495866642,0.0,5.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0
2.431372726154514,0.0,0.5945756437829121,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.686351625231602,1.0,-0.9029402546604118,0.0,5.0,9.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1.5362658000305796,1.0,-1.251938133427411,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2.3706590763416417,1.0,-0.915736752068015,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.049410420278905,1.0,0.5878560997366161,0.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0235627575266646,0.0,-0.2692613187132454,9.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
