date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,label
4.847840041889786,3.0,0.0,-0.8817646355250406,2.0,0.0,0.0,2.0,2.0,3.0,3.6131393325691863,1.0,0.9529972340474818,0.0,59.0,-0.9854899679376107,0.09322654817408112,-2.2599232851725786,3.0,-0.6650733561089645
4.905271944221796,3.0,11.0,-0.39543208774057914,2.0,1.0,0.0,2.0,0.0,0.0,3.5006059617732013,0.0,0.7267448815491986,1.0,11.0,-1.400522671864408,-0.2167157964188811,-1.7059512252142424,3.0,-0.808497067361358
5.070762842233382,5.0,10.0,0.09607029156666141,1.0,1.0,0.0,0.0,2.0,2.0,3.2569099603679006,2.0,-0.19781138481385205,0.0,13.0,-0.7843778017565778,-0.15972565126132438,-2.245907194340204,0.0,-0.06621756819576805
4.9685832563122325,5.0,16.0,0.6311924644957936,2.0,0.0,0.0,1.0,0.0,3.0,3.230276879927253,2.0,-0.31997044243703027,0.0,16.0,-1.5310690930887498,-0.4295640149763335,-1.5906290903962084,0.0,-0.1840684935798117
4.906243383760748,3.0,0.0,-0.15864317262030603,0.0,0.0,0.0,2.0,0.0,0.0,3.394304725974989,2.0,1.0921588837715857,0.0,58.0,-1.4230699593914264,0.4161068494089853,-0.7818270877728006,1.0,-1.271364164545842
5.061542152236692,3.0,2.0,-1.0377566772558284,3.0,0.0,0.0,0.0,2.0,5.0,3.5208786365173292,2.0,2.5611633722504537,0.0,16.0,-1.1461519244417049,1.2700493887637845,-0.28742460845163076,2.0,-2.312673304772435
5.286171904213326,5.0,0.0,0.3288474151858167,0.0,0.0,0.0,1.0,0.0,5.0,3.3215962102293246,1.0,0.28265874647092104,0.0,28.0,-1.9539663969903922,-0.9454955691229144,-1.3605249418209713,0.0,-0.9191448330991953
5.004525604313392,4.0,7.0,-1.3242788538852128,0.0,1.0,0.0,0.0,1.0,5.0,3.477667717812826,2.0,2.6377525073076167,1.0,40.0,-1.1633028427819763,0.9955022550733843,0.2524898594704383,0.0,-2.0740525081046974
4.99414507261361,4.0,0.0,0.5750296774072818,3.0,0.0,0.0,0.0,1.0,2.0,3.3619333242044553,1.0,-0.3094444450972505,0.0,29.0,-1.945193047128742,-1.377363004944986,-1.4869075145846806,2.0,-0.5527041899986983
5.134250248725166,4.0,4.0,-0.46170300482757926,3.0,2.0,0.0,0.0,0.0,2.0,3.276261206529525,0.0,0.7924659514336395,0.0,65.0,-1.3275420459813745,0.17444070217929197,-1.2311590357557343,3.0,-1.11728124865912
4.991086620569338,3.0,9.0,0.01582589616669619,3.0,1.0,0.0,2.0,2.0,5.0,3.578152943443786,2.0,0.4137202950610837,0.0,62.0,-1.2644311135538742,-0.3094634176841282,-1.652215195146031,2.0,-0.4824833802387383
5.015885755386417,3.0,4.0,0.023467307264758624,0.0,0.0,0.0,0.0,2.0,3.0,3.571598524863541,2.0,-0.22980229294452065,0.0,35.0,-0.9247809247055729,-0.5979357214393137,-2.3484881979459873,2.0,0.33084147190387647
5.041596432962194,3.0,7.0,0.47031201750121493,3.0,0.0,0.0,1.0,0.0,3.0,3.767811806458777,2.0,-0.6171010391375791,0.0,57.0,-0.7556589974822493,-1.309610969032412,-2.9190894394434963,2.0,0.7705465834583995
4.94598976588043,5.0,1.0,-0.9446571702233497,0.0,2.0,0.0,1.0,3.0,3.0,3.7457908936044455,0.0,1.8036525883254415,0.0,31.0,-1.840010986683515,0.10219390903300865,-0.4319807947398939,1.0,-2.0961797575752206
4.881403891466532,2.0,0.0,-1.5164494785696558,1.0,2.0,0.0,0.0,0.0,3.0,3.6934031075181806,2.0,2.6107527966368407,0.0,36.0,-0.9640117404455337,1.0167712572527534,-0.7794777081892219,2.0,-2.140414972034854
5.046772818989431,3.0,10.0,-0.6316772869712303,2.0,0.0,0.0,0.0,1.0,3.0,3.7463010591808015,1.0,1.862677948495042,0.0,54.0,-0.26630008096640395,0.5046224507690017,-2.195662004089438,0.0,-0.9811120912998366
5.0708054415979475,4.0,6.0,-0.46237406546473436,2.0,2.0,0.0,2.0,0.0,3.0,3.4645373918888467,1.0,1.4619649369582488,0.0,40.0,-2.3860887685956143,-0.13025238801426753,0.2740914899688881,3.0,-1.914175663843174
4.931236160005577,3.0,7.0,-0.7645933188324728,3.0,0.0,0.0,0.0,1.0,1.0,3.5334516361683406,0.0,2.271359177995902,0.0,6.0,-0.80494380010866,1.1077975939832754,-1.1454623460795712,3.0,-1.595236642056433
5.098138558469238,4.0,1.0,0.7865709970209016,1.0,2.0,0.0,0.0,1.0,3.0,3.479771143690338,1.0,-0.8211814572137383,0.0,22.0,-0.844102060978973,-1.1186827521459357,-2.4692767867882663,3.0,1.0329924035734175
4.907694025343148,4.0,10.0,0.2546512055564175,2.0,0.0,0.0,2.0,2.0,3.0,3.3617075121638296,2.0,-0.20292560743729723,0.0,49.0,-1.265060040655688,-0.5120443272084181,-1.9402901576093425,1.0,-0.1218673049742175
4.839943080885561,3.0,2.0,0.9026546722731463,1.0,1.0,0.0,2.0,0.0,6.0,3.06017374890981,2.0,-1.582511296278866,0.0,53.0,-1.674570130545812,-1.3277645198669008,-2.300118833717456,0.0,0.7576426064954374
5.018942480527166,5.0,14.0,0.020140642532199285,3.0,0.0,0.0,2.0,2.0,0.0,3.5073458975437237,2.0,-0.16503135163125948,0.0,55.0,-1.044541381384827,-0.605753542890821,-2.30510654011688,0.0,0.13100612795171018
