age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
0.18348986013435098,1.0,-0.017416196111495252,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9706898451571191,1.0,-0.6185145209371248,7.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.45984575742372924,1.0,-0.9948780452413282,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
-0.1659973017953027,4.0,-0.3418617500997678,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.273399416265651,1.0,-0.18490683076882788,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.93109577078566,1.0,-0.33155654229018977,7.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0063794249927995,1.0,-0.9342748384169324,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.44448926180208914,4.0,0.47337852906347644,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16779639921985293,1.0,-0.46653930686451756,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6186730317709354,1.0,-0.9629435579527772,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2779726918583703,1.0,-0.49536096590239415,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.2239947548371672,1.0,-1.7474524327268979,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1.2845539486304325,0.0,-1.115048462702898,2.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.2796662536436183,3.0,-0.30453325042355944,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49721673913558834,1.0,-0.3611211487508919,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6796378437848815,3.0,0.6232398712312796,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
0.03790325281467888,1.0,-0.7438962835159051,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6601156829489758,1.0,-0.5276922847962946,0.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2250634950027049,1.0,-0.23600416003300262,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
0.1260279223714703,3.0,-1.0935368085072397,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7465027360963431,1.0,-0.8999366496493963,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.36892483135811216,1.0,-1.8165166811243227,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
0.9552407459762374,1.0,-0.8183711387062244,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04206059848680735,2.0,-0.6890516546344935,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5341271764050227,3.0,0.29102239337794356,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5724439844586199,1.0,-0.717908164504832,3.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5634357083883262,5.0,-0.7418390966155521,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
-0.28634978559072555,1.0,-0.7625028321256486,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.22894716732726506,1.0,0.026693461950582864,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.41914398347019655,3.0,-1.1902229801228987,0.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.5495919095549999,3.0,-0.7392201846635262,0.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.802679390633137,1.0,-0.9662511459189046,7.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5788608230855004,1.0,-0.4809919774195883,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.0850514166684409,4.0,-1.3527743908994077,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6560818943252634,1.0,-0.2503923347417974,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4870742698667749,1.0,-1.791444063750247,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.8682086162774976,1.0,-0.21852718693688616,4.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.9035111520734934,1.0,-0.1722190378762162,2.0,2.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
