date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,label
-1.3585905563830607,3.0,4.0,-0.24392188872557735,0.0,0.0,0.0,0.0,0.0,1.0,-0.37787894731189864,1.0,0.5978378048345507,0.0,3.0,0.3719631802696979,-0.932698793630713,-0.5773136058203525,0.0,0.04043998757059987
-1.0099757205486255,4.0,14.0,1.1441877703182923,2.0,1.0,0.0,0.0,1.0,3.0,0.9427582809901576,1.0,-0.15516737341964865,0.0,39.0,0.40522368398380243,-0.12287215852334327,0.8163942534647226,3.0,1.475425884630443
-0.34729476943489224,2.0,2.0,0.07619721090009327,0.0,1.0,0.0,0.0,0.0,3.0,0.04486995192779451,0.0,0.9988356591002563,0.0,6.0,0.812375640900084,-0.8893214139658826,-0.5887265542337593,2.0,-0.2178868485307467
0.08430494845401215,2.0,2.0,0.13396026312635562,1.0,0.0,0.0,0.0,0.0,2.0,0.3977510808344042,0.0,0.08163689719420263,0.0,10.0,1.4985254046706282,-0.1678010946603258,0.4294869924668077,1.0,-0.06070403282412516
-0.2795030274461375,3.0,2.0,0.29249699768662973,0.0,1.0,0.0,1.0,0.0,3.0,0.6573719333601,0.0,1.7430977756087058,0.0,3.0,1.0518968936807183,-0.9760396268171215,-0.40470503134236324,1.0,0.43614553448820914
-0.5708363454739578,4.0,2.0,0.20477970342744106,0.0,3.0,0.0,0.0,0.0,3.0,-0.08479527998111884,0.0,1.2356554693779498,0.0,14.0,0.6215623311786024,-1.1894369808034015,-1.0537354855051344,0.0,0.09579706933750312
-1.154445751249404,3.0,2.0,0.04073098034725092,1.0,1.0,0.0,0.0,0.0,2.0,0.13108914404663943,0.0,1.1524650236530047,0.0,3.0,0.5235386215688782,-0.700661098112592,-0.8880799838379102,0.0,0.5094118040050343
-0.5201893683598,3.0,2.0,-0.265520679395803,1.0,0.0,0.0,0.0,0.0,2.0,-0.366951419685913,2.0,0.7724672195446238,0.0,63.0,-0.08593813768547909,-0.2133051921124849,-0.04264559863701765,0.0,-0.5213266253410134
-0.3880456003035444,3.0,2.0,0.6849233531205885,1.0,0.0,0.0,1.0,0.0,3.0,0.27322811181264356,2.0,0.9009103760852925,0.0,35.0,1.1370409120624332,-0.3017609901167572,0.5555531112531026,3.0,0.7527583166056144
-0.6269426281533866,3.0,6.0,0.3429603992983219,2.0,1.0,0.0,0.0,0.0,2.0,-0.03548505197845447,2.0,-0.08423212051662934,0.0,3.0,1.2709317459954912,-0.4999135135442784,-0.024048804251941447,0.0,0.22713871555478662
0.43868351879664796,3.0,5.0,-1.083274178831546,1.0,3.0,0.0,0.0,0.0,1.0,-0.9418136017715334,0.0,1.560839747451169,0.0,27.0,0.5304626530699893,-0.9342424831311285,-1.2578074928824294,0.0,0.2843246136585508
0.10909800994559185,2.0,2.0,0.811137446859289,1.0,1.0,0.0,0.0,0.0,2.0,1.0167855901943301,0.0,1.0731943336516456,0.0,27.0,1.050549003385012,-0.28568565360125864,0.7867369588985682,1.0,1.0368152260398744
0.11571987926226432,3.0,6.0,0.5358480642137975,3.0,0.0,0.0,0.0,1.0,2.0,0.47933988200701405,2.0,0.8171000267481406,0.0,4.0,0.9558402879765836,0.09041545506634782,0.9153564362290243,3.0,0.2672194007989425
-0.6856576777634009,4.0,2.0,0.1982438582654828,2.0,1.0,0.0,0.0,0.0,2.0,-0.17284195200051108,0.0,0.9534815664735775,1.0,43.0,0.41538217830751767,-0.35700923107366306,-0.298833506830175,1.0,0.3494768269550755
-0.7748463862150594,3.0,2.0,0.21466347245829454,2.0,0.0,0.0,0.0,0.0,2.0,-0.04126316634740723,0.0,-0.08708406803398264,1.0,35.0,0.6934244058851095,-0.6479794568599913,-0.22053072244532906,0.0,0.3463065119106853
-0.8782853046767342,4.0,2.0,0.46131890318377344,1.0,1.0,0.0,0.0,0.0,3.0,0.6717542588174445,0.0,1.271677264939839,0.0,5.0,1.143029623805774,-1.326013116814743,-0.741876160937102,1.0,0.23943864091205067
-0.400425606056561,3.0,2.0,0.4118978510737332,3.0,0.0,0.0,0.0,0.0,2.0,0.3560592715123462,0.0,-0.2909787394610951,0.0,17.0,1.2091029915075138,-0.2959185600170281,0.9366369246861673,3.0,0.36284237670629527
-0.7568529162581124,3.0,0.0,-0.42135800450801647,0.0,1.0,0.0,0.0,1.0,2.0,-0.4695412939646179,0.0,0.8565842106091539,0.0,29.0,0.9588442176320011,0.007227945766775462,-0.6721313311370436,2.0,-0.13408987162504066
0.31284400215005254,3.0,2.0,0.2781460125978216,1.0,3.0,0.0,0.0,1.0,2.0,0.41774525121762174,0.0,1.5124221802209477,0.0,35.0,0.835519729864196,-0.6179915992769196,-0.11994764189498981,1.0,-0.13130459068312103
