date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,label
1.4968609425127355,4.0,2.0,0.9870546453043291,3.0,1.0,0.0,0.0,0.0,0.0,1.0830961210424654,0.0,0.9946404641582085,0.0,58.0,0.06825899703559972,0.2504983914023483,0.4968204935296832,1.0,-0.2854501416247587
0.7325865832622508,4.0,4.0,-0.8921548540548939,3.0,0.0,0.0,0.0,0.0,1.0,-0.9349558489792006,0.0,0.19061654839676823,0.0,36.0,-2.7930215632249182,0.7553577983117238,-0.13669928106900725,1.0,-0.13937283776394876
0.128223563311886,4.0,2.0,0.48967935081350167,3.0,1.0,0.0,0.0,0.0,3.0,1.0607592849268206,0.0,1.1907548818857399,0.0,28.0,-0.5081406079032129,0.8166336286831314,0.9144728604850533,0.0,-0.17217590920307793
-0.9866810519029594,4.0,0.0,0.5996004062305827,1.0,1.0,0.0,0.0,0.0,2.0,0.665900500073641,0.0,0.7137938844856796,0.0,33.0,-0.25689201883040735,1.7796730463064003,0.5298979993962368,1.0,-0.16525617500689452
0.41460371860573786,5.0,7.0,0.9515693479224463,1.0,1.0,0.0,0.0,0.0,6.0,1.8643884775689943,0.0,1.3014627227527296,0.0,21.0,-1.1602658633760834,0.6969047106819977,1.611942710193993,1.0,-0.4300166114042473
0.45060908836224134,4.0,9.0,0.9834616631582066,2.0,1.0,0.0,1.0,0.0,6.0,1.4471276628519605,0.0,1.189285093073789,0.0,9.0,0.07335990509850356,0.011464604762493655,1.1519205990788104,2.0,0.14828843277912226
1.8135857961454558,4.0,2.0,0.32684141569973146,3.0,1.0,0.0,0.0,0.0,2.0,0.7938601705314853,0.0,1.097848379422476,0.0,62.0,-2.029626355355162,1.3233007096154925,0.8676215303880708,1.0,-0.5654590045520596
0.9624190142792557,4.0,2.0,-0.10036424080313672,1.0,1.0,0.0,0.0,0.0,3.0,0.043173740248797214,0.0,1.333857919215636,0.0,7.0,-0.23617981919987374,2.4538930792292204,0.678769073859416,1.0,-0.6393939559485371
-0.18376901574546872,4.0,2.0,0.8009081318698201,1.0,1.0,0.0,0.0,0.0,1.0,0.4108430238138472,0.0,0.9360050662754839,0.0,28.0,-0.4725747788301604,1.3540631952357474,0.44334095357198394,1.0,-0.6308732357888325
-0.026796815117309178,4.0,2.0,0.6309069445152697,1.0,1.0,0.0,0.0,0.0,2.0,0.6280016834935441,0.0,0.5435596852397203,0.0,28.0,-0.3479514283190676,0.5580498888778925,0.27977069665468735,1.0,-0.5546543035245506
0.23507148251207535,5.0,9.0,1.39154989664929,1.0,1.0,0.0,0.0,0.0,6.0,1.4319726982822507,0.0,1.7797946943331415,0.0,30.0,0.16566843506269877,1.159856086772266,2.7752522330574303,1.0,0.8269032071887844
-1.0690691353900792,4.0,2.0,0.5591069219467039,3.0,1.0,0.0,0.0,0.0,3.0,0.6001610580825898,0.0,1.1157824910453298,0.0,23.0,-1.923767556284736,2.0562768728911913,1.4161293756869935,3.0,-0.833428312477402
-1.0064689510014893,3.0,3.0,-0.20070194495222132,3.0,1.0,0.0,0.0,0.0,2.0,0.32773176233969925,1.0,1.030186058934519,1.0,11.0,-0.39075596726628786,1.7150431915831916,-0.3660780790752095,1.0,-0.2791479099341076
0.9909344442092426,3.0,5.0,0.12053786058654765,1.0,1.0,0.0,0.0,0.0,2.0,0.5565662511914106,0.0,1.1796030408268174,0.0,11.0,-0.6648697136986483,1.1971136662131474,0.4275158180467848,0.0,-0.8346121262315991
0.5505428132153111,4.0,0.0,0.3981263392087186,0.0,1.0,0.0,0.0,0.0,2.0,0.5716974925992181,0.0,0.6299591921488644,0.0,28.0,0.11879024421791612,0.3702879434499242,0.10147467750892787,1.0,-0.37042714910271163
