n_tokens_title,n_tokens_content,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,is_weekend,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity,weekday,data_channel,label
-0.0025760815901274,-1.2589927064906046,-1.033075925964546,-0.0340492855828136,0.1356445140455183,0.0,0.0,0.8154699808330872,1.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
-0.5600991679422898,-0.7861267743505281,-0.492462840399201,-0.119971826795142,-0.5907933444145278,0.0,1.0,-0.7563577880927272,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
0.8767458366878801,-0.391100820338609,-0.1207594920526227,-0.4078983796702967,-0.3912551462214286,0.0,2.0,1.0464480373643312,0.0,3.0,1.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
0.552320249803796,-0.7626716810679054,-0.7410925484635448,0.0424884318977322,-0.4058372448838238,1.0,3.0,-0.596146267225636,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0653807087607321,-0.7502249410065812,1.7651938526597235,-0.3056415861929918,1.0208289019349184,1.0,4.0,0.3108211085013779,0.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0
-0.1966416007731153,0.9617813077477608,0.7690805247580814,2.594838915946577,1.6590155613311972,0.0,5.0,0.161591247688863,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
-0.8270572681008568,-0.1805656683414365,-0.0288006381332184,-0.5146393648663087,4.367270921356889,2.0,6.0,1.1567877690844053,0.0,1.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
-0.2137723497610499,0.6367162309188849,-0.3398309436043674,0.2675641288527678,0.0953868972065598,0.0,7.0,0.052247168326846,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
-0.3669121502379074,-0.500543264681701,-0.0087340475284783,0.025096011115109,-0.3091617245775977,0.0,8.0,-0.4865485597957374,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0
0.6260157308149288,0.6361538490476618,-0.1323131072621051,-0.5662661460078923,-0.8115506254950104,1.0,4.0,-0.4899562432666736,0.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
-0.5131470200911629,0.2362324601179045,0.3379229753950714,-0.4838953982237516,-0.4176734289280281,0.0,4.0,0.6340494192785934,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
-0.8311100026911997,0.3003792657172709,1.1330838251053232,0.9544073220537664,4.866069493994125,4.0,5.0,0.9659025176112112,2.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
0.477130237949866,-1.2431323653554616,-0.0323905932419282,0.0877771882078745,-0.5249866756510126,0.0,4.0,-1.2987814491243326,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
-0.2277174914700181,-0.4215558247996107,0.0337648429071414,0.104539646272694,-0.638234870744007,1.0,4.0,1.2153477331145677,0.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
